id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
quran-2:16-ms-q1,ms,quran,Apakah akibat yang dialami mereka?,Tiadah beruntung perniagaan mereka dan tidak pula mereka beroleh petunjuk hidayah.,Mereka itulah orang-orang yang membeli kesesatan dengan meninggalkan petunjuk; maka tiadalah beruntung perniagaan mereka dan tidak pula mereka beroleh petunjuk hidayah.,"Quran 2:16 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:17-ms-q1,ms,quran,Bagaimanakah keadaan golongan yang munafik apabila cahaya mereka dihilangkan?,Mereka dibiarkan dalam gelap-gelita dan tidak dapat melihat sesuatu pun,"Perbandingan hal mereka (golongan yang munafik itu) samalah seperti orang yang menyalakan api; apabila api itu menerangi sekelilingnya, (tiba-tiba) Allah hilangkan cahaya (yang menerangi) mereka, dan dibiarkannya mereka dalam gelap-gelita, tidak dapat melihat (sesuatu pun).","Quran 2:17 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:18-ms-q0,ms,quran,Apakah keadaan yang dialami oleh mereka dalam pasusan tersebut?,"Pekak, bisu dan buta.","Mereka (seolah-olah orang yang) pekak, bisu dan buta; dengan keadaan itu mereka tidak dapat kembali (kepada kebenaran).","Quran 2:18 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),edit,Apakah keadaan yang dialami oleh mereka dalam pasal tersebut?,dalam ayat tersebut,
quran-2:18-ms-q1,ms,quran,Apakah yang berlaku kepada mereka dengan keadaan tersebut?,Mereka tidak dapat kembali kepada kebenaran.,"Mereka (seolah-olah orang yang) pekak, bisu dan buta; dengan keadaan itu mereka tidak dapat kembali (kepada kebenaran).","Quran 2:18 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:19-ms-q1,ms,quran,Siapa yang memiliki pengetahuan dan kekuasaan yang meliputi orang-orang yang kafir itu?,Allah.,"Atau (bandingannya) seperti (orang-orang yang ditimpa) hujan lebat dari langit, bersama dengan gelap-gelita, dan guruh serta kilat; mereka menyumbat jarinya ke dalam telinga masing-masing dari mendengar suara petir, kerana mereka takut mati. (Masakan mereka boleh terlepas), sedang (pengetahuan dan kekuasaan) Allah meliputi orang-orang yang kafir itu.","Quran 2:19 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:2-ms-q0,ms,quran,Bagi golongan manakah Kitab Al-Quran menjadi petunjuk?,Orang-orang yang (hendak) bertaqwa.,"Kitab Al-Quran ini, tidak ada sebarang syak padanya (tentang datangnya dari Allah dan tentang sempurnanya); ia pula menjadi petunjuk bagi orang-orang yang (hendak) bertaqwa;","Quran 2:2 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:2-ms-q1,ms,quran,Tentang perkara manakah tidak ada sebarang syak padanya?,Tentang datangnya dari Allah dan tentang sempurnanya.,"Kitab Al-Quran ini, tidak ada sebarang syak padanya (tentang datangnya dari Allah dan tentang sempurnanya); ia pula menjadi petunjuk bagi orang-orang yang (hendak) bertaqwa;","Quran 2:2 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:20-ms-q0,ms,quran,"Apabila gelap menyelubungi mereka, apa yang dilakukan mereka?",Mereka berhentilah menunggu dengan bingungnya.,"Kilat itu pula hampir-hampir menyambar (menghilangkan) penglihatan mereka; tiap-tiap kali kilat itu menerangi mereka (dengan pancarannya), mereka berjalan dalam cahayanya. Dan apabila gelap menyelubungi mereka, berhentilah mereka (menunggu dengan bingungnya). Dan sekiranya Allah menghendaki, nescaya dihilangkanNya pendengaran dan penglihatan mereka; sesungguhnya Allah Maha Kuasa atas tiap-tiap sesuatu.","Quran 2:20 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:20-ms-q1,ms,quran,Apakah yang akan dihilangkan oleh Allah sekiranya Dia menghendaki?,Pendengaran dan penglihatan mereka.,"Kilat itu pula hampir-hampir menyambar (menghilangkan) penglihatan mereka; tiap-tiap kali kilat itu menerangi mereka (dengan pancarannya), mereka berjalan dalam cahayanya. Dan apabila gelap menyelubungi mereka, berhentilah mereka (menunggu dengan bingungnya). Dan sekiranya Allah menghendaki, nescaya dihilangkanNya pendengaran dan penglihatan mereka; sesungguhnya Allah Maha Kuasa atas tiap-tiap sesuatu.","Quran 2:20 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:21-ms-q0,ms,quran,Ke atas siapa perintah beribadat tersebut ditujukan?,Tuhan kamu yang telah menciptakan kamu dan orang-orang yang terdahulu daripada kamu.,"Wahai sekalian manusia! Beribadatlah kepada Tuhan kamu yang telah menciptakan kamu dan orang-orang yang terdahulu daripada kamu, supaya kamu (menjadi orang-orang yang) bertaqwa.","Quran 2:21 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),edit,,Wahai sekalian manusia!,
quran-2:22-ms-q0,ms,quran,Siapakah yang menjadikan bumi ini untuk kamu sebagai hamparan?,Dia lah yang menjadikan bumi ini untuk kamu.,"Dia lah yang menjadikan bumi ini untuk kamu sebagai hamparan, dan langit (serta segala isinya) sebagai bangunan (yang dibina dengan kukuhnya); dan diturunkanNya air hujan dari langit, lalu dikeluarkanNya dengan air itu berjenis-jenis buah-buahan yang menjadi rezeki bagi kamu; maka janganlah kamu mengadakan bagi Allah, sebarang sekutu, padahal kamu semua mengetahui (bahawa Allah ialah Tuhan Yang Maha Esa).","Quran 2:22 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),edit,,Dia lah (Allah),
quran-2:22-ms-q1,ms,quran,Apa yang dihasilkan daripada air hujan yang menjadi rezeki bagi kamu?,Berjenis-jenis buah-buahan.,"Dia lah yang menjadikan bumi ini untuk kamu sebagai hamparan, dan langit (serta segala isinya) sebagai bangunan (yang dibina dengan kukuhnya); dan diturunkanNya air hujan dari langit, lalu dikeluarkanNya dengan air itu berjenis-jenis buah-buahan yang menjadi rezeki bagi kamu; maka janganlah kamu mengadakan bagi Allah, sebarang sekutu, padahal kamu semua mengetahui (bahawa Allah ialah Tuhan Yang Maha Esa).","Quran 2:22 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:23-ms-q0,ms,quran,Siapakah hamba yang disebutkan menerima apa yang diturunkan oleh Allah?,Muhammad.,"Dan kalau kamu ada menaruh syak tentang apa yang Kami turunkan (Al-Quran) kepada hamba kami (Muhammad), maka cubalah buat dan datangkanlah satu surah yang sebanding dengan Al-Quran itu, dan panggilah orang-orang yang kamu percaya boleh menolong kamu selain dari Allah, jika betul kamu orang-orang yang benar.","Quran 2:23 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:23-ms-q1,ms,quran,Apakah tuntutan yang diminta kepada mereka yang menaruh syak?,"Buat dan datangkanlah satu surah yang sebanding dengan Al-Quran itu, dan panggilah orang-orang yang kamu percaya boleh menolong kamu selain dari Allah.","Dan kalau kamu ada menaruh syak tentang apa yang Kami turunkan (Al-Quran) kepada hamba kami (Muhammad), maka cubalah buat dan datangkanlah satu surah yang sebanding dengan Al-Quran itu, dan panggilah orang-orang yang kamu percaya boleh menolong kamu selain dari Allah, jika betul kamu orang-orang yang benar.","Quran 2:23 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:24-ms-q0,ms,quran,Apakah bahan-bahan bakar yang tertera untuk api neraka tersebut?,Manusia dan batu-batu (berhala).,"Maka kalau kamu tidak dapat membuatnya, dan sudah tentu kamu tidak dapat membuatnya, maka peliharalah diri kamu dari api neraka yang bahan-bahan bakarannya: manusia dan batu-batu (berhala), (iaitu neraka) yang disediakan untuk orang-orang kafir.","Quran 2:24 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:26-ms-q0,ms,quran,Siapa yang akan mengetahui bahawa perbandingan itu benar dari Tuhan mereka?,Orang-orang yang beriman.,"Sesungguhnya Allah tidak malu membuat perbandingan apa sahaja, (seperti) nyamuk hingga ke suatu yang lebih daripadanya (kerana perbuatan itu ada hikmatnya), iaitu kalau orang-orang yang beriman maka mereka akan mengetahui bahawa perbandingan itu benar dari Tuhan mereka; dan kalau orang-orang kafir pula maka mereka akan berkata: ""Apakah maksud Allah membuat perbandingan dengan ini?"" (Jawabnya): Tuhan akan menjadikan banyak orang sesat dengan sebab perbandingan itu, dan akan menjadikan banyak orang mendapat petunjuk dengan sebabnya; dan Tuhan tidak akan menjadikan sesat dengan sebab perbandingan itu melainkan orang-orang yang fasik;","Quran 2:26 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:26-ms-q1,ms,quran,"Siapakah yang akan berkata ""Apakah maksud Allah membuat perbandingan dengan ini""?",Orang-orang kafir.,"Sesungguhnya Allah tidak malu membuat perbandingan apa sahaja, (seperti) nyamuk hingga ke suatu yang lebih daripadanya (kerana perbuatan itu ada hikmatnya), iaitu kalau orang-orang yang beriman maka mereka akan mengetahui bahawa perbandingan itu benar dari Tuhan mereka; dan kalau orang-orang kafir pula maka mereka akan berkata: ""Apakah maksud Allah membuat perbandingan dengan ini?"" (Jawabnya): Tuhan akan menjadikan banyak orang sesat dengan sebab perbandingan itu, dan akan menjadikan banyak orang mendapat petunjuk dengan sebabnya; dan Tuhan tidak akan menjadikan sesat dengan sebab perbandingan itu melainkan orang-orang yang fasik;","Quran 2:26 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:27-ms-q0,ms,quran,Siapakah orang-orang yang merombak perjanjian Allah?,Mereka yang memutuskan perkara yang disuruh Allah supaya diperhubungkan dan membuat kerosakan serta bencana di muka bumi.,"(Iaitu) orang-orang yang merombak (mencabuli) perjanjian Allah sesudah diperteguhkannya, dan memutuskan perkara yang disuruh Allah supaya diperhubungkan, dan mereka pula membuat kerosakan dan bencana di muka bumi. Mereka itu ialah orang-orang yang rugi.","Quran 2:27 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:28-ms-q0,ms,quran,Apakah urutan kejadian hidup dan mati yang berlaku kepada 'kamu'?,"Kamu dahulunya mati (belum lahir), kemudian Ia menghidupkan kamu; setelah itu Ia mematikan kamu, kemudian Ia menghidupkan kamu pula (pada hari akhirat).","Bagaimana kamu tergamak kufur (mengingkari) Allah padahal kamu dahulunya mati (belum lahir), kemudian Ia menghidupkan kamu; setelah itu Ia mematikan kamu, kemudian Ia menghidupkan kamu pula (pada hari akhirat); akhirnya kamu dikembalikan kepadaNya (untuk diberi balasan bagi segala yang kamu kerjakan).","Quran 2:28 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:28-ms-q1,ms,quran,Mengapa 'kamu' akhirnya dikembalikan kepada Allah?,Untuk diberi balasan bagi segala yang kamu kerjakan.,"Bagaimana kamu tergamak kufur (mengingkari) Allah padahal kamu dahulunya mati (belum lahir), kemudian Ia menghidupkan kamu; setelah itu Ia mematikan kamu, kemudian Ia menghidupkan kamu pula (pada hari akhirat); akhirnya kamu dikembalikan kepadaNya (untuk diberi balasan bagi segala yang kamu kerjakan).","Quran 2:28 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:29-ms-q0,ms,quran,Siapakah yang menjadikan segala yang ada di bumi?,Dia lah (Allah).,"Dia lah (Allah) yang menjadikan untuk kamu segala yang ada di bumi, kemudian Ia menuju dengan kehendakNya ke arah (bahan-bahan) langit, lalu dijadikannya tujuh langit dengan sempurna; dan Ia Maha Mengetahui akan tiap-tiap sesuatu.","Quran 2:29 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:29-ms-q1,ms,quran,Berapa jumlah langit yang dijadikannya dengan sempurna?,Tujuh langit.,"Dia lah (Allah) yang menjadikan untuk kamu segala yang ada di bumi, kemudian Ia menuju dengan kehendakNya ke arah (bahan-bahan) langit, lalu dijadikannya tujuh langit dengan sempurna; dan Ia Maha Mengetahui akan tiap-tiap sesuatu.","Quran 2:29 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:30-ms-q0,ms,quran,Kepada siapa Tuhan berfirman dalam pasalnya tersebut?,Kepada Malaikat.,"Dan (ingatlah) ketika Tuhanmu berfirman kepada Malaikat; ""Sesungguhnya Aku hendak menjadikan seorang khalifah di bumi"". Mereka bertanya (tentang hikmat ketetapan Tuhan itu dengan berkata): ""Adakah Engkau (Ya Tuhan kami) hendak menjadikan di bumi itu orang yang akan membuat bencana dan menumpahkan darah (berbunuh-bunuhan), padahal kami sentiasa bertasbih dengan memujiMu dan mensucikanMu?"". Tuhan berfirman: ""Sesungguhnya Aku mengetahui akan apa yang kamu tidak mengetahuinya"".","Quran 2:30 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:30-ms-q1,ms,quran,Apakah yang ditanyakan oleh Malaikat mengenai rencana Tuhan menjadikan khalifah?,Adakah Engkau hendak menjadikan di bumi itu orang yang akan membuat bencana dan menumpahkan darah.,"Dan (ingatlah) ketika Tuhanmu berfirman kepada Malaikat; ""Sesungguhnya Aku hendak menjadikan seorang khalifah di bumi"". Mereka bertanya (tentang hikmat ketetapan Tuhan itu dengan berkata): ""Adakah Engkau (Ya Tuhan kami) hendak menjadikan di bumi itu orang yang akan membuat bencana dan menumpahkan darah (berbunuh-bunuhan), padahal kami sentiasa bertasbih dengan memujiMu dan mensucikanMu?"". Tuhan berfirman: ""Sesungguhnya Aku mengetahui akan apa yang kamu tidak mengetahuinya"".","Quran 2:30 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:32-ms-q0,ms,quran,Siapakah yang menjawab?,Malaikat itu.,"Malaikat itu menjawab: ""Maha suci Engkau (Ya Allah)! Kami tidak mempunyai pengetahuan selain dari apa yang Engkau ajarkan kepada kami; sesungguhnya Engkau jualah yang Maha Mengetahui, lagi Maha Bijaksana"".","Quran 2:32 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
